Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_EU,w_JP,w_UK,w_AU,w_CH,w_EM
2015-04-30,-0.005457633345844614,-0.005457633345844614,0.018477208770227183,14.50894938357056,0.0,0.0,19.606595142140055,-19.610604916797424,-13.07106342809337,6.521375792248021,-6.524202164269981,0.0,13.072441941426854
2015-05-31,0.008366222252295896,0.008366222252295896,-0.007268971408264657,6.615722264868874,0.0,0.0,19.54741294751175,-19.545414520604815,-6.515804315837249,6.523519131011403,-13.03295565150329,0.0,13.031608631674498
2015-06-30,-0.0059382407352554225,-0.0059382407352554225,-0.014563149101220807,13.079686206686858,0.0,0.0,19.5729414139462,-19.580746255416322,-13.048627609297466,0.0,-6.522358277225217,6.5256008800279215,13.047251607229628
2015-07-31,-0.01673860577190536,-0.01673860577190536,0.012662186107573747,0.23561269293872433,0.0,0.0,19.456575164316327,-19.464330511468482,-12.968462068992714,0.0,-6.486799027127143,6.475227727955889,12.971050109544217
2015-08-31,-0.007243602497310586,-0.007243602497310586,-0.036578403964898865,0.0662852261862743,0.0,0.0,19.422468539258055,-19.424452813030477,-12.94831235950537,0.0,-6.473486974822173,6.470958781376656,12.945581224225998
2015-09-30,0.03047379980579713,0.03047379980579713,-0.017389772919762514,19.49593297321931,0.0,0.0,19.309815597101828,-12.874525440195749,-6.436605199033943,6.45118486414895,-19.298038154628355,0.0,12.878642132413065
2015-10-31,-0.007364150498980796,-0.007364150498980796,0.04421588814634103,13.131373744066343,0.0,0.0,19.11977396227095,-12.754197579334607,-6.373257987423651,0.0,-19.127684910897703,12.754072376409296,6.373929988476731
2015-11-30,0.05985390809591865,0.05985390809591865,-0.01133028081744547,0.27435315287030315,0.0,0.0,18.988552624768083,-12.668468526702902,-6.329517541589361,0.0,-18.940057846312644,12.679160337677954,6.330184860254789
2015-12-31,-0.007413091118497358,-0.007413091118497358,-0.006140826386529352,8.182491755619463,0.0,0.0001,17.871287467820043,-11.90762895932029,-5.957095822606681,5.952413491443304,-17.847574684349038,11.881185415894164,0.0
2016-01-31,0.04901753822174156,0.04901753822174156,-0.02839733338974293,11.919246042297221,0.0,0.0001,17.78791328296784,-17.802981631635795,-5.929304427655946,11.921574920030361,-11.86217850090878,5.93399389542406,0.0
2016-02-29,0.02494081004493409,0.02494081004493409,0.009180555579225258,18.20527237051107,0.0,0.0002,17.219560595064383,-17.222194548838246,5.757411607353869,0.0,-11.471487617419848,11.488779151620667,-5.747128377735893
2016-03-31,0.028720706117101372,0.028720706117101372,0.049592742907238474,28.695869341662586,0.0,0.0002,17.194576923623192,5.729830926352258,11.46305128241546,0.0,-11.454837881185068,-17.165724399445008,-5.738176145643731
2016-04-30,-0.00465090369238095,-0.00465090369238095,0.014708901082076453,22.89317859156599,0.0,0.0001,11.437968975834163,5.719276127020383,17.156953463751243,-11.420065678669877,-17.177991596044606,0.0,-5.720792195583687
2016-05-31,-0.02756660784212535,-0.02756660784212535,-0.0029884054616847733,28.479926161615815,0.0,0.0001,-5.674512048145928,11.349487066659055,17.023536144437784,-17.05022403178944,5.6803426918761835,0.0,-11.35619643087978
2016-06-30,-0.0468643359001243,-0.0468643359001243,0.010097108757903817,17.23933290128792,0.0,0.0002,5.471619874726386,10.948708132937272,16.414859624179158,-10.9914148412866,-5.4671381024749826,0.0,-16.423499023981357
2016-07-31,0.0033162373154279343,0.0033162373154279343,0.025843908428442974,0.04921914042331865,0.0,0.0002,5.479106024732399,10.9576535667852,16.437318074197197,-10.955010078475375,-5.481891943391013,0.0,-16.433859406532978
