Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_EU,w_JP,w_UK,w_AU,w_CH,w_EM
2002-11-30,0.015223987440475388,0.015223987440475388,0.02470264732376548,0.10589289319379379,0.0,0.0012,0.5399844067362052,-0.31132214743844394,0.3601005453406282,0.02768338134342882,-0.4626666847254694,-0.13855551381587358,0.0
2002-12-31,-0.0088833980511915,-0.0088833980511915,0.005356192545459937,0.2021967754032474,0.0,0.0011,0.5357900531399061,-0.48486298837341296,0.3798546890620214,0.029224641029307948,-0.3232797606404622,-0.14561003226855193,0.0
2003-01-31,-0.010114176555168174,-0.010114176555168174,-0.0052626591732434225,0.765647307562601,0.0,0.001,0.566493360983189,-0.5024953540251547,-0.1482523925866729,0.3677464282635715,0.03148319210303179,-0.3250894112931331,0.0
2003-02-28,0.02478020421719202,0.02478020421719202,0.0009199299894242507,0.03821870292148079,0.0,0.0009,0.5710632346423502,-0.49348296001304,-0.15502432546922487,0.39080565641180065,0.03005878244281391,-0.31864018379750797,0.0
2003-03-31,0.030564200533192976,0.030564200533192976,0.0007118765660765192,0.04163198840174161,0.0,0.001,0.5926112555382462,-0.5104883461395335,-0.14897278073683975,0.40092055188502784,0.031872664268953424,-0.33537914428266125,0.0
2003-04-30,-0.04161046478041136,-0.04161046478041136,0.04390266004896226,0.01703371887116445,0.0,0.001,0.6232106464197834,-0.6011773605526907,-0.15179246160582655,0.43290016407500603,0.032279971469057346,-0.377031424585741,0.0
2003-05-31,-0.006607087722811588,-0.006607087722811588,0.04952453470403406,0.4844230212207359,0.0,0.0009,0.5944291489576324,-0.5423900688026037,0.03143668022361151,0.4117323285713339,-0.34280530899200923,-0.15900986768077677,0.0
2003-06-30,-0.0013756610063656387,-0.0013756610063656387,-0.0014577828712760699,0.1584826055528773,0.0,0.001,0.5299869776167196,-0.5332219429087907,0.18856673467869947,0.3478106394906002,-0.3605615025672725,-0.17395656731632173,0.0
2003-07-31,0.015303556801971627,0.015303556801971627,-0.007534471300557399,0.42875557769870537,0.0,0.0007000000000000001,0.5135941882636174,-0.3916379353528181,0.33858491578257705,0.148852045248653,-0.5630857281286945,-0.031003929011363365,0.0
2003-08-31,0.002895688598337654,0.002895688598337654,0.006985041585706675,0.38450487381389464,0.0,0.0007000000000000001,0.3464674554252719,-0.4001610509548196,0.17061121892207737,0.5200215628767444,-0.603465631220022,-0.030577866450914686,0.0
2003-09-30,0.003697976886562651,0.003697976886562651,0.03352236095528882,0.022090260427377294,0.0,0.0008,0.3413531600787115,-0.40590085514837154,0.16656470227250994,0.5520956168239385,-0.6178027482806199,-0.03261189885960625,0.0
2003-10-31,-0.013999032725036723,-0.013999032725036723,0.023960523498449016,0.5323944939672827,0.0,0.0007000000000000001,0.5841412369720439,-0.3939921606980411,-0.19277534210443564,0.39372412023919934,-0.5932595817441921,0.18816269461038887,0.0
2003-11-30,0.009622856021538978,0.009622856021538978,0.016213877431540347,0.06732805591558208,0.0,0.0007000000000000001,0.5571956627377215,-0.3890837987084222,-0.1776064191870181,0.37852999857301955,-0.5535897338652522,0.1941771464714906,0.0
2003-12-31,-0.02066329816604864,-0.02066329816604864,0.05063331442830643,0.03253046683926035,0.0,0.0008,0.6039737232831127,-0.41720338363027115,-0.20401129289302886,0.40816147070036657,-0.6170196530219277,0.2054358373956999,0.0
2004-01-31,0.0032928183201831546,0.0032928183201831546,0.009052709710837714,0.015859802073478008,0.0,0.0007000000000000001,0.6187466345969935,-0.41653708895087865,-0.2058112006553708,0.4058473214061731,-0.6089884050830077,0.2100355570062737,0.0
2004-02-29,-0.013025318211664744,-0.013025318211664744,0.008914564156645488,0.22942371478860624,0.0,0.0006,0.6420703240540997,-0.42994661258263345,-0.21168173349612904,0.22138901479633005,-0.66204307658935,0.427186765606018,0.0
2004-03-31,6.098686704508749e-06,6.098686704508749e-06,0.004575978160007654,0.6387741874822465,0.0,0.0009,0.6985291324466684,-0.1770734838246823,0.042794087582230786,-0.39713609627773216,-0.6355061794703577,0.46839863823057737,0.0
2004-04-30,0.057107700870007994,0.057107700870007994,-0.03202747580680698,0.4571244635453138,0.0,0.0008,0.700359668478966,0.03652451277027058,-0.3899894951403407,-0.18486038052715173,-0.5974422780944006,0.49251567338266433,0.0
2004-05-31,0.005988572150672694,0.005988572150672694,0.008771320820335493,0.24203081700677598,0.0,0.0006,0.6801478416459408,0.035953528557337834,-0.17188432849514163,-0.39458033564047973,-0.6074516848304728,0.4638035509134881,0.0
2004-06-30,0.005656424225512194,0.005656424225512194,0.011190230158493408,0.7818086096155036,0.0,0.0008,0.632625037515854,0.4241880463885569,-0.43331257324359806,-0.6205394360399019,-0.2053244461649492,0.20801979576955051,0.0
2004-07-31,0.02622419533985433,0.02622419533985433,-0.018259505651387786,0.9416463157402664,0.0,0.001,0.6512086158121494,0.033766695668041226,-0.5667229790527539,-0.3855316474456219,0.46474725294485386,-0.17124374258681463,0.0
2004-08-31,-0.01596384462525801,-0.01596384462525801,0.014722827915299774,0.9430349085398436,0.0,0.0011,0.8793208297472968,0.08783552279414053,-0.4451922435661111,-0.7071405197823308,-0.17768915717585188,0.34690172335759867,0.0
2004-09-30,-0.007744160212435964,-0.007744160212435964,0.016597170084819757,0.5383601786706045,0.0,0.0011,0.881867807997669,-0.45282625545377003,-0.16951325619352126,-0.7173009155547202,0.09299192157776108,0.3570365374141457,0.0
2004-10-31,-0.03111999479682194,-0.03111999479682194,0.02721990404982977,0.9583751686820006,0.0,0.0011,0.8076157971274044,-0.2220201383545004,0.5539535497579738,-0.7273919727790586,-0.4861048109518862,0.042827580403244865,0.0
2004-11-30,-0.03079670406344757,-0.03079670406344757,0.0440652883664745,1.5900444875732216,0.0,0.0015,1.0384689232425162,-0.8488847000315237,0.10424496230555626,0.4224233406175489,-0.21455691205590663,-0.5324923181416383,0.0
2004-12-31,-0.015815772797062533,-0.015815772797062533,0.027301244887431908,0.6888433528766337,0.0,0.0016,1.0224049331409613,-0.8324398985250842,0.10400979315921931,-0.2024804040644507,0.4147491245858248,-0.5220593210935327,0.0
2005-01-31,0.017427514768359038,0.017427514768359038,-0.018009085671903957,0.24002393995839505,0.0,0.0016,0.8531997876782496,-0.7617852408642801,0.04564971977998225,-0.22796808420834733,0.5979236158974288,-0.48959228351467426,0.0
2005-02-28,-0.010381495524438289,-0.010381495524438289,0.0161741224137959,0.5071930639915156,0.0,0.0016,0.8268132105331758,-0.8390672663041614,-0.2767297503313571,0.28325866628871516,0.5626318460659571,-0.5672882017767679,0.0
2005-03-31,-0.008608134950400064,-0.008608134950400064,-0.016053159290623786,0.5641861301526776,0.0,0.0021,0.8236530929064373,-0.548194025886537,-0.2752027672212744,0.5440191195081979,0.27051406818512974,-0.8233976224423536,0.0
2005-04-30,-0.008455948206627584,-0.008455948206627584,-0.002547047491848531,1.393775409220361,0.0,0.0021,0.5860583271344143,-0.865721460807857,0.8649221652389291,0.29575218422639366,-0.29268710073018317,-0.5967800632683244,0.0
2005-05-31,0.019674248435271557,0.019674248435271557,-0.001754488902569462,1.4524516014630744,0.0,0.0024,1.2878689841942832,-0.6357039488712417,0.12473018013284866,0.49431260400961946,-0.999964734221505,-0.2515688368087325,0.0
2005-06-30,-0.04938306742205801,-0.04938306742205801,-4.4818665406509695e-05,1.1288941771024,0.0,0.0023,0.6798081227530618,-0.690762515441619,-0.3415811351996693,1.0328327674353392,-1.0660583621008124,0.3363780551316417,0.0
2005-07-31,0.009926844921134277,0.009926844921134277,0.012260673131825772,2.058640106195483,0.0,0.0024,-0.6647884629928316,-0.3353089887691551,0.6512602466760886,0.32454728776960934,-0.9801873374099925,1.0144040996474155,0.0
2005-08-31,0.06613443552212309,0.06613443552212309,0.013043921390037516,1.2386181776442113,0.0,0.003,-0.05514981834608245,-0.7253036961877928,0.6569694178701969,0.9779576016015468,-1.0716222058086327,0.2832831363928867,0.0
2005-09-30,0.01027542299823741,0.01027542299823741,0.003509227003188009,0.9330246268335496,0.0,0.0029,0.29671855509410905,-0.6033938799092223,0.9610166045101133,0.595185608374929,-0.9362626397470261,-0.30298882532466553,0.0
2005-10-31,0.045754613288005466,0.045754613288005466,-0.021193160657350774,2.015003016994653,0.0,0.0027,-0.6391144787888171,0.8196543580240205,0.5539488526260653,-0.04877048173686986,-0.8963040199460561,0.25634038310966223,0.0
2005-11-30,0.0037179431515906008,0.0037179431515906008,0.011257917388529659,0.6780572947984903,0.0,0.0031,-0.8828588990221177,0.5835224708209523,0.8787402989070668,-0.2848337113837587,-0.584368915712798,0.2935166995422458,0.0
2005-12-31,0.08944628654604789,0.08944628654604789,0.017076521591678162,0.23805509254464202,0.0,0.0032,-0.9208997989551977,0.5552475777945198,0.8989981918779048,-0.04972698088105348,-0.6423123075526557,0.24813960426252965,0.0
2006-01-31,0.01558413301898465,0.01558413301898465,0.029590668196876946,0.35965125768044354,0.0,0.0034999999999999996,-0.76729545172069,0.5312161177262257,0.7888610363249682,-0.26530759013504795,-0.537670771844423,0.26578079266795174,0.0
2006-02-28,-0.009336304146233716,-0.009336304146233716,-0.002952835120293318,0.08058323830568917,0.0,0.0034000000000000002,-0.748157921630388,0.4984105805993539,0.7316366857988025,-0.24632236364762947,-0.4899977486169448,0.24509446335057206,0.0
2006-03-31,0.03789124591084331,0.03789124591084331,0.006509549926963398,0.19889896815772917,0.0,0.0037,-0.8189103063014209,0.48822578790919474,0.7503788121896048,-0.04383539408715158,-0.5574037875757681,0.21943613377638396,0.0
2006-04-30,0.015407832369033458,0.015407832369033458,0.027651495465833342,0.7099787197049101,0.0,0.0036,-0.9067239015543472,-0.09322163664444094,0.7401390883373976,0.4743653058669428,-0.3896413733910797,0.19049034975456144,0.0
2006-05-31,-0.014408861226244466,-0.014408861226244466,-0.009579427712649635,0.31481636815950914,0.0,0.0043,-0.778455553662599,-0.2612655737026014,0.7475712743729701,0.5248509711495221,-0.5065275582390725,0.2594175788555362,0.0
2006-06-30,-0.017566185162684503,-0.017566185162684503,-0.004859094337308245,1.288660881704094,0.0,0.004,0.4956481978099582,-0.8622268372793506,0.7587145067096671,-0.045229560043666815,-0.5899768003869025,0.2255043080276097,0.0
2006-07-31,-0.03319736423453307,-0.03319736423453307,0.007211427147981286,0.8203851337910454,0.0,0.004,0.4909227495700421,-0.85282762873885,0.7472692902986516,-0.04576881390249444,0.22496423220237335,-0.5977571936642563,0.0
2006-08-31,-0.011646835799743719,-0.011646835799743719,0.018441261137778664,1.0749257829421992,0.0,0.0042,0.8506028690389139,-0.7722263411855353,0.5808063997132596,-0.49125455890252734,-0.2245608426750839,0.04498563821122925,0.0
2006-09-30,0.012624662624761104,0.012624662624761104,0.005252609709792022,0.918926998682602,0.0,0.0040999999999999995,0.5301498584773683,-0.2630055917337116,0.7673606228576633,-0.7715223637902869,-0.5146929143478539,0.26433505116158196,0.0
2006-10-31,-0.20078954320819734,-0.20078954320819734,0.024292395617105722,1.1330398839067086,0.0,0.0040999999999999995,0.5849758444258439,-0.8809058007161473,0.8622216635290376,-0.5949989221997092,0.30572781343529487,0.0,-0.4778101416825173
2006-11-30,-0.013288784112516935,-0.013288784112516935,0.026168873440274742,1.2014593432144112,0.0,0.0042,0.49587601054327735,-0.3367912642556632,0.3273942729722001,-0.4976128727209448,-0.16906292034097364,0.16690798968958728,0.0
2006-12-31,-0.011426945509235713,-0.011426945509235713,0.0027610531237172165,0.1699811358140012,0.0,0.004,0.49470733139671974,-0.5038413830860468,0.33232377614178027,-0.33214843542499,-0.1684422390349755,0.1659740044982766,0.0
2007-01-31,0.014332238599053717,0.014332238599053717,0.000610869102998679,0.019756650712738646,0.0,0.0044,0.4944494515123388,-0.48698175649926423,0.3295000063812528,-0.325694508773195,-0.16290341170787706,0.16596245768579834,0.0
2007-02-28,0.005633424919274365,0.005633424919274365,0.007524035992735545,0.32755128112541537,0.0,0.0038,0.31754629541852647,-0.322875915092418,0.5044061170565549,-0.4853536227080765,-0.1675093698340381,0.1594199200787256,0.0
2007-03-31,-0.028177765845326948,-0.028177765845326948,0.011415016497603014,0.34117516491722466,0.0,0.0043,0.4908484996969741,-0.502799011200262,0.3228518158652559,-0.3340408932089336,-0.1723033890073169,0.1672652120089556,0.0
2007-04-30,-0.02851324291410553,-0.02851324291410553,0.029820303782732482,0.3439020044683385,0.0,0.0044,0.4980029989132951,-0.17233218534551975,0.3104351442238765,-0.3317611613054018,-0.5030167322563568,0.1701586928560012,0.0
2007-05-31,-0.0022405711859693847,-0.0022405711859693847,0.007622178357741927,0.35315942468710837,0.0,0.0040999999999999995,0.32323631626935956,-0.32094202433447533,0.47864864171383537,-0.1586051389916908,-0.47963653172846854,0.15505816588547036,0.0
2007-06-30,-0.02300358594074635,-0.02300358594074635,-0.006716283484492047,0.17309431439926024,0.0,0.004,0.1541884614023437,-0.31532734127372813,0.47099316536595587,-0.15940680643705957,-0.4812686305671244,0.3078175655688662,0.0
2007-07-31,0.0043727568153844355,0.0043727568153844355,-0.00016930849875829157,0.1664073908982048,0.0,0.004,0.15160830009113402,-0.15237197989983198,0.4686338117056111,-0.305187977412687,-0.4646082390106029,0.30629884134176116,0.0
2007-08-31,0.008528997577771572,0.008528997577771572,0.006926645498760875,0.31577292113800687,0.0,0.0042,0.3174914723487977,-0.31069759189989216,0.45790849128218714,-0.15472405530695513,-0.4581361538751592,0.15668683502879324,0.0
2007-09-30,-0.059225803771021414,-0.059225803771021414,0.0376846954983987,0.3357480376428273,0.0,0.0032,0.49950253585559357,-0.34291462179433624,0.1647743502546661,-0.16667763182114742,-0.5487829168658326,0.33487248060003516,0.0
2007-10-31,-0.04751136822399303,-0.04751136822399303,0.024578338074680905,0.27457776678075996,0.0,0.0032,0.45748298902396106,-0.31301122268521353,0.14963196725232686,0.0,-0.48661437258411927,0.30516663906311403,-0.1601673682940622
2007-11-30,0.04211301159915838,0.04211301159915838,-0.010801470035733063,0.04602396267476977,0.0,0.0034000000000000002,0.42464381943328894,-0.29505802742380977,0.14625004475662548,0.0,-0.4103237942577007,0.2985620332606002,-0.12196106416984577
2007-12-31,-0.0017229096809976792,-0.0017229096809976792,-0.009231795574268453,0.5533413642271258,0.0,0.0027,0.4138889320557526,-0.4179049153299764,-0.13134832609870217,0.2675671224218055,-0.2673042045001721,0.13337848177029488,0.0
2008-01-31,0.023105244286116107,0.023105244286116107,-0.025390870037274915,0.19307390787251502,0.0,0.0021,0.2777587566641525,-0.3878703426842747,-0.14431176284352837,0.4072519204647938,-0.26939599347264886,0.1396726661576217,0.0
2008-02-29,-0.00623465058282084,-0.00623465058282084,0.008931692705318017,0.325584747642057,0.0,0.0013,0.2816505423153843,-0.4358045162194424,-0.2924566690932966,0.43389289819260884,-0.15082240707448835,0.0,0.1573055012964134
2008-03-31,-0.014596942506584429,-0.014596942506584429,0.010966861034271025,0.1585112085609902,0.0,0.0017000000000000001,0.43516626095915034,-0.4450542413534803,-0.2827772286250507,0.28508100707371337,-0.1367029645485241,0.0,0.129690223987607
2008-04-30,-0.027902089671793806,-0.027902089671793806,0.010939850944766683,0.31220782313064077,0.0,0.0018,0.3127788159319975,-0.46780278767841793,-0.31821532155859716,0.47788736566143875,0.0,-0.1496443890159949,0.11709422698777995
2008-05-31,-0.01643645207718049,-0.01643645207718049,0.001787283863046829,0.055297993572529826,0.0,0.0018,0.30297424930050626,-0.4505605435519057,-0.30774858301780555,0.4443894012718852,0.0,-0.14975679752282364,0.144265821442963
2008-06-30,0.006172173175300432,0.006172173175300432,-0.04031100802057119,0.01147299129951268,0.0,0.0017000000000000001,0.2740270038957695,-0.40496954406270075,-0.27968214723563606,0.421355780853099,0.0,-0.1417795508172312,0.13722063054199996
2008-07-31,-0.026252644984589422,-0.026252644984589422,-0.011343954126205924,0.06253551266060967,0.0,0.0015,0.294101197594287,-0.44178572448360304,-0.28865148243538685,0.4249033241300961,0.0,-0.14857894459063678,0.13375898480065412
2008-08-31,-0.007282303492347507,-0.007282303492347507,-0.016745445821676253,0.022731035660349994,0.0,0.0013,0.2996381227462981,-0.41622916291191003,-0.28345425723596684,0.4255155919566825,0.0,-0.14197882977165724,0.10922623172420597
2008-09-30,0.024926288785877576,0.024926288785877576,-0.06597605634725823,0.18925108191371942,0.0,0.0015,0.2687919515660888,-0.3855879825301916,-0.1319708605271317,0.3805635126836587,0.0,-0.26868969953606814,0.16181936712952147
2008-10-31,-0.03692543814223042,-0.03692543814223042,-0.10131355099831318,0.5946160760018642,0.0,0.0008,0.0,-0.11049166204790216,-0.36784835766464075,0.345755228107392,0.20904608724961676,-0.25528406791093894,0.14189733412424269
2008-11-30,-0.03924312177809092,-0.03924312177809092,-0.006613744759143336,0.6572723641745312,0.0,0.0003,-0.17277850652057467,0.17444430544564146,-0.5619642865251231,0.3481176744834259,0.5109235037471342,-0.33798581240859477,0.0
2008-12-31,-0.01571134062014988,-0.01571134062014988,0.0554356770971014,0.213082366136697,0.0,0.0,-0.36942009198750875,0.2045224403113138,-0.6007405748034581,0.3571012653974161,0.5921989639897692,-0.19937334352768216,0.0
2009-01-31,0.05186728320583843,0.05186728320583843,-0.06090081147641435,0.788258674059603,0.0,0.0,0.0,-0.15134447327903977,-0.5055338563997319,0.5094075144813048,0.30911972893872863,-0.3198633038702037,0.21008167333478026
2009-02-28,0.04540013234334389,0.04540013234334389,-0.05747671933025578,0.6959795877893336,0.0,0.0001,-0.30230441632760124,0.1487382810414397,-0.44949639141905523,0.3116748386071017,0.4872815135310253,-0.1504936930895663,0.0
2009-03-31,0.03613111832731761,0.03613111832731761,0.044150762617619854,0.17020056358953536,0.0,0.0002,-0.5172138775040839,0.17257336868049994,-0.3225549039120131,0.32638410575134896,0.547627623935027,-0.17068519862346135,0.0
2009-04-30,0.03287148182228684,0.03287148182228684,0.04329354048696654,0.24268191477108253,0.0,0.0001,-0.5029563490967317,0.1786236433585011,-0.33307419697361856,0.514062018229818,0.34033961620854286,-0.16412324990422483,0.0
2009-05-31,0.044064012182113345,0.044064012182113345,0.05704479693938258,0.11514959256802991,0.0,0.0,-0.47558727982322,0.16859231028484026,-0.3309975878929171,0.5143162267610392,0.33260074818124064,-0.16486040532886956,0.0
2009-06-30,-0.0061130293176008335,-0.0061130293176008335,-0.0010359375830089057,0.2340758556189418,0.0,0.0001,-0.2862282411080703,0.13977649390310107,-0.43869139419647946,0.42267275023334383,0.2981972583574207,-0.1418398965069167,0.0
2009-07-31,0.031652938654660144,0.031652938654660144,0.04587420128584596,0.14197582849492071,0.0,0.0001,-0.31038300381721784,0.16081699139506447,-0.45545305217294585,0.31753901184632055,0.4809553642036795,-0.16182237280024073,0.0
2009-08-31,0.018576160915099435,0.018576160915099435,0.029345260561444375,0.32319720373741995,0.0,0.0001,-0.14597217744169433,0.14938876261802908,-0.43390807478387405,0.4432090687068648,0.3034647941398336,-0.2976062123240596,0.0
