Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_EU,w_JP,w_UK,w_AU,w_CH,w_EM
2015-05-31,0.02911818444016953,0.02911818444016953,-0.007268971408264657,0.3681878284158733,0.0,0.0,0.9500726523903003,-0.9225955038334283,-0.3162956095493264,0.31702166364206147,-0.6136549923472931,0.0,0.6145699741378556
2015-06-30,-0.01432562923318073,-0.01432562923318073,-0.014563149101220807,0.7999451200170523,0.0,0.0,1.0308138112904088,-1.0394532077380176,-0.6929652521939336,0.0,-0.34878172821595776,0.34359151553682515,0.6924692320874942
2015-07-31,0.03481049020494226,0.03481049020494226,0.012662186107573747,0.1667601474249468,0.0,0.0,1.1316363148036266,-1.1227827064159455,-0.7498519334507778,0.0,-0.3552597235152901,0.37918549167789795,0.7518830471054313
2015-08-31,-0.008772269715654368,-0.008772269715654368,-0.036578403964898865,0.059161837982381726,0.0,0.0,1.1003685677802355,-1.1091037968095472,-0.734395540128318,0.0,-0.356828379391221,0.3680006042372996,0.7231862745958967
2015-09-30,0.02735414744079096,0.02735414744079096,-0.017389772919762514,1.1363438998986257,0.0,0.0,1.135648538860879,-0.7598409624478759,-0.37501829554094324,0.3731597008563799,-1.1049641789071594,0.0,0.7583693446195107
2015-10-31,-0.006966657970761576,-0.006966657970761576,0.04421588814634103,0.7780212479496762,0.0,0.0,1.102506001458815,-0.7349302231265228,-0.3715155258597431,0.0,-1.1317718560588321,0.7497459034551973,0.37899904216032404
2015-11-30,0.014569381578392989,0.014569381578392989,-0.01133028081744547,0.029183265515092788,0.0,0.0,1.098543932733997,-0.7105630091308265,-0.3680344115518719,0.0,-1.115543654222243,0.7448827518582712,0.36528377189106587
2015-12-31,-0.05617018809088602,-0.05617018809088602,-0.006140826386529352,0.39297546535177263,0.0,0.0001,1.1020847434524506,-0.749335765122959,-0.369630427527093,0.3583780540010286,-1.115248693945476,0.7175819010511627,0.0
2016-01-31,0.015321576149258484,0.015321576149258484,-0.02839733338974293,0.7630216010820633,0.0,0.0001,1.035443967663125,-1.038577176900428,-0.3385116014799647,0.6672104766736188,-0.6531427197971803,0.3428986299900878,0.0
2016-02-29,-0.008383337549584717,-0.008383337549584717,0.009180555579225258,1.0418509364649342,0.0,0.0002,1.023662226828782,-1.0363115433044834,0.3416543406283467,0.0,-0.6838096578846117,0.686431771827195,-0.3400104756448135
2016-03-31,-0.03273958983708548,-0.03273958983708548,0.049592742907238474,1.7142856674307696,0.0,0.0002,1.0087286925370915,0.350799889515709,0.6714805620550051,0.0,-0.7212182106744772,-0.999155350956428,-0.34337517231398573
2016-04-30,0.008199525299703896,0.008199525299703896,0.014708901082076453,1.3436523204333126,0.0,0.0001,0.686519532183455,0.3428498677177497,1.0336715088687396,-0.6899785155761031,-1.0228812263703977,0.0,-0.3419816415237396
