Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_UK,w_EU,w_JP,w_CH,w_AU,w_EM
2000-02-29,-0.017187545455849752,-0.017187545455849752,-0.001212828824101564,0.0,0.0,0.0043,-14.02327325733805,0.0,2.157654166717626,12.949888657839546,7.535583740494362,-8.637040853169337,0.0
2000-03-31,0.003438579941098539,0.003438579941098539,0.05442926311149998,0.03875505348850772,0.0,0.004699999999999999,-14.03013609049385,0.0,2.1615711390500256,12.964047999532307,7.550968139006015,-8.6430126071534,0.0
2000-04-30,0.013919682571393047,0.013919682571393047,-0.038301109449248694,24.00537640986357,0.0,0.0046,-4.657092544880636,0.0,6.972151972237569,12.810706402514342,-16.274507591882315,1.16266144458244,0.0
2000-05-31,0.01243560526943893,0.01243560526943893,-0.011619824387154143,11.734536543664902,0.0,0.005,1.1505909815951683,0.0,-4.580653739055869,12.640214776267568,-16.097695098038365,6.899978684500943,0.0
2000-06-30,-0.010532477149031199,-0.010532477149031199,0.030136117069895274,6.873691425322956,0.0,0.004,-1.1359432761259989,0.0,-6.821368446773552,15.902140251166824,-12.509783608120381,4.554422602704072,0.0
2000-07-31,0.021070400959693675,0.021070400959693675,-0.023792266927673333,4.0702559864661065,0.0,0.0048,-2.157029644412221,0.0,-7.542909185706149,14.038432379645124,-12.926184433659998,8.60876128509294,0.0
2000-08-31,-0.063797460596786,-0.063797460596786,0.01687493416937813,4.020726850207608,0.0,0.005,-1.1451014726771054,0.0,-6.866981728344193,15.996355627321563,-12.618216995935057,4.570147109038002,0.0
2000-09-30,-0.021970240498574534,-0.021970240498574534,-0.03315693836523392,5.754526360971873,0.0,0.0051,4.571210678114385,0.0,-6.8575267205647235,15.98492017086298,-12.578361021322872,-1.14221334758835,0.0
2000-10-31,-0.0028333034068718783,-0.0028333034068718783,-0.015321869419774314,9.138378570547546,0.0,0.005600000000000001,6.92984071277867,0.0,-13.864727453600677,13.875731076088478,-6.943677638673343,0.0,0.0
2000-11-30,-0.02609597894733381,-0.02609597894733381,-0.02818826191734969,0.10653461233099382,0.0,0.0051,6.985923476855202,0.0,-13.971803425353215,13.938150697145952,-6.978366727595272,0.0,0.0
2000-12-31,0.037123229094827834,0.037123229094827834,0.02434948321520647,13.95119868661962,0.0,0.005,13.963112498070338,0.0,-13.932169397329906,0.0,-6.968876532294003,6.9750566606483995,0.0
2001-01-31,0.11148840888645442,0.11148840888645442,0.010555943009654012,7.308144655043229,0.0,0.0054,13.388559271751202,0.0,-6.6537433654594595,0.0,-13.293399949268425,6.6700724518631365,0.0
2001-02-28,0.028882531633929856,0.028882531633929856,-0.048795867360239,4.581187851260143,0.0,0.0038,10.286497367973173,0.0,-5.1324923962254125,0.0,-10.263014867478654,5.137892427364824,0.0
2001-03-31,0.03780712141154334,0.03780712141154334,-0.04922215763514304,6.260261547574083,0.0,0.0042,11.344784274535089,0.0,-1.7422741821071197,-6.093452023785219,-10.453545184985488,6.982294237754284,0.0
2001-04-30,0.08284164635362952,0.08284164635362952,0.038953114457780824,8.915224999205655,0.0,0.0039000000000000003,11.07856619133002,0.0,-10.152907238343076,-1.7005755938245133,-5.936405580773618,6.794163867964818,0.0
2001-05-31,-0.03049573511338276,-0.03049573511338276,-0.008216110784206476,5.661410219000809,0.0,0.0032,9.729584765780364,0.0,-8.996782813169617,-5.2354484818032425,-1.4965463327523083,5.968697126831421,0.0
2001-06-30,-0.009820272378013042,-0.009820272378013042,-0.021359090411263826,0.5690032052953305,0.0,0.0028000000000000004,9.365462853344372,0.0,-8.652173032109644,-5.04766637249077,-1.440545742655386,5.765102021533417,0.0
2001-07-31,0.008343500443375987,0.008343500443375987,0.003869245207709149,6.2707377317300885,0.0,0.003,11.107149337214516,0.0,-4.755308876184018,-8.718470697580386,-0.7932033794363479,3.16817711642961,0.0
2001-08-31,-0.009019656189854997,-0.009019656189854997,-0.00915581979293889,12.200538093623345,0.0,0.0031,8.872996455611863,0.0,5.173746000239989,-9.606301342606082,1.477145445584781,-5.926606215020408,0.0
2001-09-30,0.06425459721304025,0.06425459721304025,-0.042868814854046255,2.963067323216418,0.0,0.0028000000000000004,9.70398548732413,0.0,5.94538249496037,-8.88757605328937,-1.4891764597483494,-5.208360872033741,0.0
2001-10-31,0.018363838078045935,0.018363838078045935,0.013630637349292485,10.14683584973816,0.0,0.0022,8.435088199631418,0.0,1.4034191271831737,-9.110878881394017,-5.6232812558547955,4.914016648512266,0.0
2001-11-30,0.008863031206433388,0.008863031206433388,0.022979445001815035,0.07721432897871916,0.0,0.0017000000000000001,8.484513018696061,0.0,1.4116161211655647,-9.175092785015527,-5.643097001507948,4.93092367786828,0.0
2001-12-31,0.015010327909665003,0.015010327909665003,-0.008954777577066197,0.014464112482013736,0.0,0.0015,8.476936215442818,0.0,1.4105118137986545,-9.174415771978882,-5.631127211106384,4.933105281753458,0.0
2002-01-31,-0.006772572892343953,-0.006772572892343953,-0.02468739554286603,9.582785670192417,0.0,0.0014000000000000002,8.41533367860228,0.0,4.5799845510274055,-10.714157611687739,0.7658092701097475,-3.053742460944035,0.0
2002-02-28,0.0017011853472281284,0.0017011853472281284,-0.0020207261760197825,3.8832583316643934,0.0,0.0013,8.356679524109143,0.0,0.7595075690416443,-10.632028795249646,4.557294026832311,-3.039751139386223,0.0
2002-03-31,0.039167793261329895,0.039167793261329895,0.02205047615427369,9.343881824313591,0.0,0.0013,8.52915516956192,0.0,4.976547409058041,-5.693356631689078,1.426742992313249,-9.199921145982803,0.0
