Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_CH,w_EU,w_JP,w_UK,w_AU,w_EM
2011-12-31,-0.0009677988416798584,-0.0009677988416798584,0.004668350049285452,1.8538806769687286,0.0,0.0,-0.4015798231766695,0.4015798231766695,-0.4015798231766695,-0.4015798231766695,0.4015798231766695,0.0,0.4015798231766695
2012-01-31,-0.010394046324091317,-0.010394046324091317,0.030687669362053693,1.604730510968796,0.0,0.0,0.3993862134404881,-0.3993862134404881,-0.3993862134404881,0.3993862134404881,-0.3993862134404881,0.0,0.3993862134404881
2012-02-29,-0.03760487467174478,-0.03760487467174478,0.017398497865686924,0.44047865059955016,0.0,0.0,0.0,-0.41717877384552926,-0.41717877384552926,0.41717877384552926,-0.41717877384552926,0.41717877384552926,0.41717877384552926
2012-03-31,-0.028965850768925775,-0.028965850768925775,0.0009502302630670645,0.5533869319750002,0.0,0.0,-0.46028513928653486,0.0,-0.46028513928653486,0.46028513928653486,-0.46028513928653486,0.46028513928653486,0.46028513928653486
2012-04-30,-0.009603749847465603,-0.009603749847465603,0.002632070912530926,0.924370943190647,0.0,0.0,-0.4547029865564438,0.4547029865564438,-0.4547029865564438,-0.4547029865564438,0.0,0.4547029865564438,0.4547029865564438
2012-05-31,-0.05710483954693649,-0.05710483954693649,-0.04326212620198311,0.8040937234441614,0.0,0.0,-0.47285435439055157,0.6304724725207353,-0.47285435439055157,-0.47285435439055157,0.6304724725207353,0.07880905906509192,0.07880905906509192
2012-06-30,-0.04693375488629423,-0.04693375488629423,0.02343200744667273,1.7936850653844159,0.0,0.0,0.0,-0.4728258068648241,-0.4728258068648241,0.4728258068648241,0.4728258068648241,-0.4728258068648241,0.4728258068648241
2012-07-31,0.038977775175469916,0.038977775175469916,0.011216697687921773,0.9868990201531207,0.0,0.0,0.48126693670625786,-0.48126693670625786,-0.48126693670625786,0.48126693670625786,-0.48126693670625786,0.0,0.48126693670625786
2012-08-31,-0.02582721609271242,-0.02582721609271242,0.016022967103475283,0.02925019342288676,0.0,0.0,0.47065193060530486,-0.47065193060530486,-0.47065193060530486,0.47065193060530486,-0.47065193060530486,0.0,0.47065193060530486
2012-09-30,-0.019773264684168256,-0.019773264684168256,0.019738222218502077,0.5048541410082346,0.0,0.0,0.46022371337226653,-0.46022371337226653,-0.46022371337226653,0.46022371337226653,-0.46022371337226653,0.46022371337226653,0.0
2012-10-31,0.018978122454060695,0.018978122454060695,-0.0063943415003913096,2.234536781756458,0.0,0.0,-0.4569064902056762,-0.4569064902056762,0.6092086536075683,-0.4569064902056762,0.07615108170094603,0.07615108170094603,0.6092086536075683
2012-11-30,0.0010009070971114245,0.0010009070971114245,0.0056209185518383276,1.2327498990849566,0.0,0.0,-0.46469142993365875,-0.46469142993365875,-0.46469142993365875,0.0,0.46469142993365875,0.46469142993365875,0.46469142993365875
2012-12-31,0.028046725537093694,0.028046725537093694,0.004262503748241997,1.235595821849957,0.0,0.0,-0.4598170607377897,-0.4598170607377897,0.613089414317053,-0.4598170607377897,0.07663617678963162,0.07663617678963162,0.613089414317053
2013-01-31,0.02968469573137107,0.02968469573137107,0.018077085770568324,0.593920759338512,0.0,0.0,-0.4758152687742475,-0.4758152687742475,0.07930254479570792,-0.4758152687742475,0.07930254479570792,0.6344203583656634,0.6344203583656634
2013-02-28,-0.03902195161572538,-0.03902195161572538,-0.005018977206025732,1.741896891166759,0.0,0.0,-0.465930807421745,0.465930807421745,0.465930807421745,-0.465930807421745,0.465930807421745,-0.465930807421745,0.0
2013-03-31,0.0025152680596241678,0.0025152680596241678,0.010487448866247195,0.9219486594150768,0.0,0.0,-0.4568286241644111,0.4568286241644111,0.4568286241644111,-0.4568286241644111,-0.4568286241644111,0.4568286241644111,0.0
2013-04-30,0.011272304096129402,0.011272304096129402,0.02151764148337909,1.3672317515880539,0.0,0.0,0.4497938248849377,-0.4497938248849377,0.4497938248849377,-0.4497938248849377,-0.4497938248849377,0.0,0.4497938248849377
2013-05-31,-0.00035598573837333845,-0.00035598573837333845,-0.016093652656552826,0.9297975114359306,0.0,0.0,0.454159717111852,-0.454159717111852,-0.454159717111852,-0.454159717111852,0.0,0.454159717111852,0.454159717111852
2013-06-30,-0.02927891953433079,-0.02927891953433079,-0.015392523383560675,0.038304306985981335,0.0,0.0,0.4560916862492892,-0.4560916862492892,-0.4560916862492892,-0.4560916862492892,0.0,0.4560916862492892,0.4560916862492892
2013-07-31,-0.023713623706733168,-0.023713623706733168,0.03392231934868084,0.3770477101207056,0.0,0.0,0.611811844519972,-0.458858883389979,-0.458858883389979,-0.458858883389979,0.0764764805649965,0.0764764805649965,0.611811844519972
2013-08-31,0.0018782553063272632,0.0018782553063272632,-0.013030174086485324,1.850192082206256,0.0,0.0,-0.4602598486845144,0.4602598486845144,0.4602598486845144,-0.4602598486845144,0.0,-0.4602598486845144,0.4602598486845144
2013-09-30,-0.019100787325163727,-0.019100787325163727,0.035822545331181566,0.5290577427893515,0.0,0.0,0.0,0.4820095020926683,0.4820095020926683,-0.4820095020926683,-0.4820095020926683,-0.4820095020926683,0.4820095020926683
2013-10-31,-0.004511658442327508,-0.004511658442327508,0.025439243174733672,0.5638261535885798,0.0,0.0,-0.5137907310841736,0.5137907310841736,0.5137907310841736,-0.5137907310841736,0.0,-0.5137907310841736,0.5137907310841736
2013-11-30,0.04956746305357338,0.04956746305357338,0.004631593082167207,0.5216251007057293,0.0,0.0,-0.5131937201231549,0.5131937201231549,0.5131937201231549,-0.5131937201231549,0.5131937201231549,-0.5131937201231549,0.0
2013-12-31,0.02385048887623692,0.02385048887623692,0.00751154421363931,1.03808132488425,0.0,0.0,-0.5149778407307785,0.5149778407307785,0.5149778407307785,-0.5149778407307785,-0.5149778407307785,0.0,0.5149778407307785
2014-01-31,-0.027684452593964064,-0.027684452593964064,-0.014356024389216682,1.0577169795546748,0.0,0.0,-0.49107204148356143,0.49107204148356143,0.49107204148356143,-0.49107204148356143,0.49107204148356143,-0.49107204148356143,0.0
2014-02-28,0.02341021152673068,0.02341021152673068,0.03390163083371789,0.01832314926157691,0.0,0.0,-0.4854844196222774,0.4854844196222774,0.4854844196222774,-0.4854844196222774,0.4854844196222774,-0.4854844196222774,0.0
2014-03-31,-0.025160758666058106,-0.025160758666058106,0.0007858374219544828,1.968834611715275,0.0,0.0,0.48925668484626206,-0.48925668484626206,-0.48925668484626206,0.0,0.48925668484626206,-0.48925668484626206,0.48925668484626206
2014-04-30,0.012415442197919886,0.012415442197919886,0.010868129071726518,1.9556591154318097,0.0,0.0,-0.484458812558114,0.484458812558114,0.484458812558114,0.0,0.484458812558114,-0.484458812558114,-0.484458812558114
2014-05-31,-0.022670949871833025,-0.022670949871833025,0.012976794400821223,0.4964606627837984,0.0,0.0,-0.4813153541965776,0.4813153541965776,0.4813153541965776,-0.4813153541965776,0.4813153541965776,0.0,-0.4813153541965776
2014-06-30,0.010325174587291147,0.010325174587291147,0.013690897516008604,0.011335474935916495,0.0,0.0,-0.4791363594693506,0.4791363594693506,0.4791363594693506,-0.4791363594693506,0.4791363594693506,0.0,-0.4791363594693506
2014-07-31,0.020123371850347724,0.020123371850347724,-0.012858353904379949,1.9254579902186966,0.0,0.0,0.0,-0.4765854837413697,-0.4765854837413697,-0.4765854837413697,0.4765854837413697,0.4765854837413697,0.4765854837413697
2014-08-31,0.013053947833168683,0.013053947833168683,0.014517761875532331,0.48821638249632626,0.0,0.0,-0.4748602201717254,-0.4748602201717254,-0.4748602201717254,0.0,0.4748602201717254,0.4748602201717254,0.4748602201717254
2014-09-30,0.020248510429270398,0.020248510429270398,-0.029458610320967638,0.5443853097252058,0.0,0.0,0.0,-0.49548801143824145,-0.49548801143824145,-0.49548801143824145,0.49548801143824145,0.49548801143824145,0.49548801143824145
2014-10-31,0.03000694253354249,0.03000694253354249,0.0026949748156064324,0.5406261298338559,0.0,0.0,0.49658568028115374,-0.49658568028115374,-0.49658568028115374,-0.49658568028115374,0.0,0.49658568028115374,0.49658568028115374
2014-11-30,0.019414114719238405,0.019414114719238405,0.009042282629081466,0.5492917473322954,0.0,0.0,0.5110244559044851,-0.5110244559044851,-0.5110244559044851,-0.5110244559044851,0.5110244559044851,0.0,0.5110244559044851
2014-12-31,0.01221512666131996,0.01221512666131996,-0.011731933931571126,0.5223753110122966,0.0,0.0,0.5045216052946719,-0.5045216052946719,-0.5045216052946719,-0.5045216052946719,0.0,0.5045216052946719,0.5045216052946719
2015-01-31,-0.028377852706880154,-0.028377852706880154,-0.01132763900826017,0.48811312120402656,0.0,0.0,0.7002068190661435,-0.5251551142996077,-0.5251551142996077,-0.5251551142996077,0.08752585238326793,0.08752585238326793,0.7002068190661435
2015-02-28,0.03778952936644783,0.03778952936644783,0.028288654132561986,0.050078271728889207,0.0,0.0,0.697416582971857,-0.5230624372288929,-0.5230624372288929,-0.5230624372288929,0.08717707287148213,0.08717707287148213,0.697416582971857
2015-03-31,0.04165175205563479,0.04165175205563479,-0.013265340774319623,2.073471061649366,0.0,0.0,0.5183191173754812,0.5183191173754812,-0.5183191173754812,0.5183191173754812,-0.5183191173754812,-0.5183191173754812,0.0
2015-04-30,-0.03909066485268669,-0.03909066485268669,0.018477208770227183,2.0746608263362045,0.0,0.0,0.6971339791794139,-0.5228504843845604,-0.5228504843845604,-0.5228504843845604,0.08714174739742674,0.08714174739742674,0.6971339791794139
2015-05-31,0.030099955401588246,0.030099955401588246,-0.007268971408264657,1.0799412470808614,0.0,0.0,0.5175620595463297,0.5175620595463297,-0.5175620595463297,-0.5175620595463297,-0.5175620595463297,0.0,0.5175620595463297
2015-06-30,0.003891495498430564,0.003891495498430564,-0.014563149101220807,1.5423000699417861,0.0,0.0,0.0,-0.5052047000009479,-0.5052047000009479,-0.5052047000009479,0.5052047000009479,0.5052047000009479,0.5052047000009479
