Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_CH,w_EU,w_JP,w_UK,w_AU,w_EM
2013-12-31,0.012371457713526225,0.012371457713526225,0.00751154421363931,0.40982972905441595,0.0,0.0,0.40372157795986935,0.40372157795986935,0.0,0.0,0.0,0.40372157795986935
2014-01-31,-0.016685736559780857,-0.016685736559780857,-0.014356024389216682,0.40913154558499487,0.0,0.0,0.41010829469671745,0.41010829469671745,0.0,0.41010829469671745,0.0,0.0
2014-02-28,0.030529600287740488,0.030529600287740488,0.03390163083371789,0.03149832244473197,0.0,0.0,0.42554526413994515,0.42554526413994515,0.0,0.42554526413994515,0.0,0.0
2014-03-31,-0.010144442913971577,-0.010144442913971577,0.0007858374219544828,0.4410972901685545,0.0,0.0,0.42497081237046697,0.0,0.0,0.42497081237046697,0.0,0.42497081237046697
2014-04-30,0.01034795177361149,0.01034795177361149,0.010868129071726518,0.4221474098544764,0.0,0.0,0.4204731744884765,0.4204731744884765,0.0,0.4204731744884765,0.0,0.0
2014-05-31,-0.01697927310145102,-0.01697927310145102,0.012976794400821223,0.005179007229685645,0.0,0.0,0.4204698202598899,0.4204698202598899,0.0,0.4204698202598899,0.0,0.0
2014-06-30,0.015466635484915394,0.015466635484915394,0.013690897516008604,0.04637211040548905,0.0,0.0,0.44572480282973226,0.44572480282973226,0.0,0.44572480282973226,0.0,0.0
2014-07-31,-0.008442906455144308,-0.008442906455144308,-0.012858353904379949,0.899036268945169,0.0,0.0,0.0,0.0,0.0,0.4454314939162256,0.4454314939162256,0.4454314939162256
2014-08-31,-0.001045987312007033,-0.001045987312007033,0.014517761875532331,0.007012691275551375,0.0,0.0,0.0,0.0,0.0,0.4455720137482036,0.4455720137482036,0.4455720137482036
2014-09-30,-0.040893093823510855,-0.040893093823510855,-0.029458610320967638,0.037307878157260055,0.0,0.0,0.0,0.0,0.0,0.4700952700823746,0.4700952700823746,0.4700952700823746
2014-10-31,0.0052841814950698954,0.0052841814950698954,0.0026949748156064324,0.4800903151468663,0.0,0.0,0.47032617940030363,0.0,0.0,0.0,0.47032617940030363,0.47032617940030363
2014-11-30,-0.015451651394184175,-0.015451651394184175,0.009042282629081466,0.5897228736667646,0.0,0.0,0.5491413052634936,0.0,0.0,0.5491413052634936,0.0,0.5491413052634936
2014-12-31,-0.039955555401330146,-0.039955555401330146,-0.011731933931571126,0.5523246594555726,0.0,0.0,0.554035353693759,0.0,0.0,0.0,0.554035353693759,0.554035353693759
2015-01-31,0.0031998560165043257,0.0031998560165043257,-0.01132763900826017,0.5609409456556327,0.0,0.0,0.5589248898378891,0.5589248898378891,0.0,0.0,0.0,0.5589248898378891
2015-02-28,-0.023282506681118222,-0.023282506681118222,0.028288654132561986,0.04425896640708549,0.0,0.0,0.5485163579511758,0.5485163579511758,0.0,0.0,0.0,0.5485163579511758
2015-03-31,-0.03724472499311109,-0.03724472499311109,-0.013265340774319623,0.5703755632397461,0.0,0.0,0.5542905444521213,0.5542905444521213,0.5542905444521213,0.0,0.0,0.0
2015-04-30,0.045145280320463416,0.045145280320463416,0.018477208770227183,1.1020031889667445,0.0,0.0,0.554734007709602,0.0,0.0,0.554734007709602,0.0,0.554734007709602
2015-05-31,-0.01510751935894887,-0.01510751935894887,-0.007268971408264657,0.5790184074098779,0.0,0.0,0.5513104886295136,0.5513104886295136,0.0,0.0,0.0,0.5513104886295136
2015-06-30,0.020645077572810942,0.020645077572810942,-0.014563149101220807,1.084435812971201,0.0,0.0,0.0,0.0,0.0,0.5300476794128102,0.5300476794128102,0.5300476794128102
2015-07-31,-0.030331850665674016,-0.030331850665674016,0.012662186107573747,1.2234854362580376,0.0,0.0,0.6326135486155433,0.6326135486155433,0.0,0.0,0.0,0.6326135486155433
2015-08-31,-0.008364605344115534,-0.008364605344115534,-0.036578403964898865,0.011504967143978084,0.0,0.0,0.6252307809599494,0.6252307809599494,0.0,0.0,0.0,0.6252307809599494
2015-09-30,-0.002741315596122982,-0.002741315596122982,-0.017389772919762514,0.6367422864988113,0.0,0.0,0.6171105339213194,0.0,0.0,0.6171105339213194,0.0,0.6171105339213194
2015-10-31,-0.0014001076681218229,-0.0014001076681218229,0.04421588814634103,1.245401793017564,0.0,0.0,0.0,0.6197289786519143,0.6197289786519143,0.6197289786519143,0.0,0.0
2015-11-30,-0.04581848380354916,-0.04581848380354916,-0.01133028081744547,0.6385811498200713,0.0,0.0,0.0,0.6235781973204542,0.6235781973204542,0.0,0.0,0.6235781973204542
2015-12-31,0.01964818604532443,0.01964818604532443,-0.006140826386529352,0.0302689710685648,0.0,0.0,0.0,0.6284846834316477,0.6284846834316477,0.0,0.0,0.6284846834316477
2016-01-31,-0.028113644736152823,-0.028113644736152823,-0.02839733338974293,1.2583577362655074,0.0,0.0,0.6116132361907477,0.0,0.0,0.0,0.6116132361907477,0.6116132361907477
2016-02-29,0.022036829042919117,0.022036829042919117,0.009180555579225258,0.6262847138713422,0.0,0.0,0.6112903757459963,0.6112903757459963,0.0,0.0,0.6112903757459963,0.0
2016-03-31,0.05999172066102513,0.05999172066102513,0.049592742907238474,0.6237693293542472,0.0,0.0,0.6083692975724138,0.6083692975724138,0.0,0.0,0.0,0.6083692975724138
2016-04-30,0.04144384609528361,0.04144384609528361,0.014708901082076453,0.6426852727511894,0.0,0.0,0.6445331081120934,0.6445331081120934,0.6445331081120934,0.0,0.0,0.0
2016-05-31,-0.05426007516860888,-0.05426007516860888,-0.0029884054616847733,1.287803218633272,0.0,0.0,0.0,0.6005632668349801,0.0,0.0,0.6005632668349801,0.6005632668349801
2016-06-30,0.0509233926105295,0.0509233926105295,0.010097108757903817,1.185795426986328,0.0,0.0,0.5969309331170726,0.5969309331170726,0.5969309331170726,0.0,0.0,0.0
2016-07-31,0.01184332668248058,0.01184332668248058,0.025843908428442974,0.026590326450183333,0.0,0.0,0.5988321713626275,0.5988321713626275,0.5988321713626275,0.0,0.0,0.0
2016-08-31,-0.022971960916541627,-0.022971960916541627,-0.003043899843917175,0.6164769191381512,0.0,0.0,0.5753860024940605,0.0,0.5753860024940605,0.0,0.5753860024940605,0.0
2016-09-30,0.02617842489214732,0.02617842489214732,0.0061005113075989215,0.5862895452027435,0.0,0.0,0.0,0.5812848125883028,0.5812848125883028,0.0,0.5812848125883028,0.0
2016-10-31,-0.034985576827135476,-0.034985576827135476,-0.025700331619002204,0.5968565495168858,0.0,0.0,0.5763197636232839,0.0,0.5763197636232839,0.0,0.5763197636232839,0.0
2016-11-30,-0.08722123166011474,-0.08722123166011474,-0.011538708846773882,0.5861321250368158,0.0,0.0,0.0,0.5787951691531927,0.5787951691531927,0.0,0.5787951691531927,0.0
2016-12-31,-0.028837323835509895,-0.028837323835509895,0.011340675884709661,0.5851472641503217,0.0,0.0,0.5681774599852978,0.0,0.5681774599852978,0.0,0.5681774599852978,0.0
2017-01-31,0.054988085946028706,0.054988085946028706,0.01854035921840924,0.5810068657598393,0.0,0.0,0.0,0.0,0.5136813246007047,0.5136813246007047,0.5136813246007047,0.0
2017-02-28,-0.004075276646973339,-0.004075276646973339,0.018361285280297457,0.5412853829785506,0.0,0.0,0.5134612937910418,0.0,0.5134612937910418,0.0,0.5134612937910418,0.0
2017-03-31,0.012041891907259902,0.012041891907259902,0.007467651996981406,0.5246361932562217,0.0,0.0,0.48703621821370874,0.0,0.48703621821370874,0.48703621821370874,0.0,0.0
2017-04-30,-0.006161552688602176,-0.006161552688602176,0.014385420885825395,0.999080376692969,0.0,0.0,0.5000057912398072,0.0,0.0,0.0,0.5000057912398072,0.5000057912398072
2017-05-31,0.030904859626232954,0.030904859626232954,0.020150785839515795,0.9960538795609649,0.0,0.0,0.49825193809111057,0.49825193809111057,0.49825193809111057,0.0,0.0,0.0
