Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_CH,w_EU,w_AU,w_US,w_EM,w_UK,w_JP
2012-09-30,-0.0028503451481992625,-0.0028503451481992625,0.019738222218502077,2.0012422970628734,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0
2012-10-31,-0.0015216678458911392,-0.0015216678458911392,-0.0063943415003913096,2.0018249101822336,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-1.0
2012-11-30,0.0007265049571137938,0.0007265049571137938,0.0056209185518383276,1.9993911496257741,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0
2012-12-31,0.0030294441881184575,0.0030294441881184575,0.004262503748241997,2.9996401493330582,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0
2013-01-31,0.0011116256058706364,0.0011116256058706364,0.018077085770568324,2.0016171821602486,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0
2013-02-28,-0.003476129348302992,-0.003476129348302992,-0.005018977206025732,2.9997402363245738,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0
2013-03-31,-0.00019957823632443805,-0.00019957823632443805,0.010487448866247195,2.00132477749122,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0
2013-04-30,-0.001178064712412441,-0.001178064712412441,0.02151764148337909,2.000601170552779,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0
2013-05-31,-0.0035983484001838417,-0.0035983484001838417,-0.016093652656552826,1.8344242254255436,0.0,0.0,-1.0,-1.0,-1.0,0.16666666666666669,0.16666666666666669,1.3333333333333335,1.3333333333333335
2013-06-30,-0.0004768048458867838,-0.0004768048458867838,-0.015392523383560675,3.498485392180673,0.0,0.0,-0.9999999999999998,1.333333333333333,-0.9999999999999998,-0.9999999999999998,1.333333333333333,0.16666666666666663,0.16666666666666663
2013-07-31,-0.0007064099215263742,-0.0007064099215263742,0.03392231934868084,3.9994619612735347,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0
2013-08-31,0.0011275702305018065,0.0011275702305018065,-0.013030174086485324,1.0020461808936068,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0
