Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_EU,w_JP,w_AU,w_US,w_CH,w_EM,w_UK
2010-09-30,-0.06185119109398193,-0.06185119109398193,0.05401498499005508,1.2028997961193086,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.0,0.5863658873768571
2010-10-31,-0.013097122967593463,-0.013097122967593463,0.024511799107974186,1.7053092524155509,0.0,0.0,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283
2010-11-30,0.01797771907396739,0.01797771907396739,-0.035641180625231916,1.9188113044701056,0.0,0.0,-0.5863658873768572,-0.5863658873768572,1.0554585972783428,0.23454635495074286,-0.5863658873768572,0.23454635495074286,0.23454635495074286
2010-12-31,0.028760762460691106,0.028760762460691106,0.04353733766643564,0.5585590073988339,0.0,0.0,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,-0.586365887376857,0.09772764789614283,0.09772764789614283
2011-01-31,-0.0364425171132668,-0.0364425171132668,0.010743508941234214,1.3325286002496248,0.0,0.0,-0.5863658873768572,-0.5863658873768572,1.0554585972783428,-0.5863658873768572,0.23454635495074286,0.23454635495074286,0.23454635495074286
2011-02-28,0.01111911358617057,0.01111911358617057,0.0190644575543637,1.3608312892846164,0.0,0.0,-0.586365887376857,0.7818211831691426,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
2011-03-31,0.0031558512576456512,0.0031558512576456512,-0.003051022737709519,1.377433674838143,0.0,0.0,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,-0.586365887376857,0.09772764789614283,0.09772764789614283
2011-04-30,0.09130611084236087,0.09130611084236087,0.03750411430851641,1.6773788352772292,0.0,0.0,0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.0,0.5863658873768571
2011-05-31,-0.05704002220747625,-0.05704002220747625,-0.010207354123056067,0.47856739174903107,0.0,0.0,0.7818211831691426,-0.586365887376857,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
2011-06-30,-0.015493195616152209,-0.015493195616152209,-0.0063450298526877,1.3874798556458863,0.0,0.0,-0.5863658873768572,-0.5863658873768572,1.0554585972783428,0.23454635495074286,-0.5863658873768572,0.23454635495074286,0.23454635495074286
2011-07-31,0.015426367565451935,0.015426367565451935,0.0034492578744269586,1.923398060600971,0.0,0.0,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283
2011-08-31,-0.058200118469417396,-0.058200118469417396,-0.021754568971800836,2.7827478046077165,0.0,0.0,-0.586365887376857,0.7818211831691426,0.7818211831691426,-0.586365887376857,0.09772764789614283,0.09772764789614283,-0.586365887376857
2011-09-30,0.0819246977627541,0.0819246977627541,-0.04901482962333048,2.752325202511493,0.0,0.0,-0.5863658873768572,-0.5863658873768572,-0.5863658873768572,0.43977441553264296,0.43977441553264296,0.43977441553264296,0.43977441553264296
2011-10-31,-0.07195399878332152,-0.07195399878332152,0.0475102549953923,0.6534732856932677,0.0,0.0,-0.5863658873768572,-0.5863658873768572,-0.5863658873768572,1.0554585972783428,0.23454635495074286,0.23454635495074286,0.23454635495074286
2011-11-30,0.05556581564817848,0.05556581564817848,-0.019006452021246845,0.5797901793431549,0.0,0.0,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283
2011-12-31,-0.0013147096189067894,-0.0013147096189067894,0.004668350049285452,2.053347915044318,0.0,0.0,0.7818211831691428,-0.5863658873768572,-0.5863658873768572,-0.5863658873768572,0.09772764789614286,0.09772764789614286,0.7818211831691428
2012-01-31,-0.017612686432746404,-0.017612686432746404,0.030687669362053693,2.064260289567711,0.0,0.0,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283
2012-02-29,-0.028240914033848933,-0.028240914033848933,0.017398497865686924,0.5580811654327981,0.0,0.0,-0.5863658873768572,-0.5863658873768572,-0.5863658873768572,1.0554585972783428,0.23454635495074286,0.23454635495074286,0.23454635495074286
2012-03-31,0.011138687658240857,0.011138687658240857,0.0009502302630670645,0.015898462643817113,0.0,0.0,-0.5863658873768572,-0.5863658873768572,-0.5863658873768572,1.0554585972783428,0.23454635495074286,0.23454635495074286,0.23454635495074286
2012-04-30,-0.0057012625969294715,-0.0057012625969294715,0.002632070912530926,1.6286738412606991,0.0,0.0,-0.5863658873768572,-0.5863658873768572,1.0554585972783428,-0.5863658873768572,0.23454635495074286,0.23454635495074286,0.23454635495074286
2012-05-31,-0.053702168158545345,-0.053702168158545345,-0.04326212620198311,1.9303879048872856,0.0,0.0,0.7818211831691428,-0.5863658873768572,0.09772764789614286,-0.5863658873768572,-0.5863658873768572,0.09772764789614286,0.7818211831691428
2012-06-30,-0.03438202072271029,-0.03438202072271029,0.02343200744667273,2.5946736245895874,0.0,0.0,-0.5863658873768572,-0.5863658873768572,-0.5863658873768572,1.0554585972783428,0.23454635495074286,0.23454635495074286,0.23454635495074286
2012-07-31,-0.011006100957891288,-0.011006100957891288,0.011216697687921773,1.540986858834589,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2012-08-31,0.00970271015120346,0.00970271015120346,0.016022967103475283,1.6838058615287452,0.0,0.0,-0.5863658873768572,0.7818211831691428,-0.5863658873768572,-0.5863658873768572,0.09772764789614286,0.09772764789614286,0.7818211831691428
2012-09-30,-0.0169976448292512,-0.0169976448292512,0.019738222218502077,2.0679786757326437,0.0,0.0,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283
2012-10-31,-0.014521911880240122,-0.014521911880240122,-0.0063943415003913096,1.6690752494959749,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.0,0.5863658873768571
2012-11-30,-0.006902299022461086,-0.006902299022461086,0.0056209185518383276,1.658722851592438,0.0,0.0,-0.586365887376857,0.7818211831691426,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
2012-12-31,0.013329241398270169,0.013329241398270169,0.004262503748241997,2.3555475984058023,0.0,0.0,0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2013-01-31,-0.0395976298040005,-0.0395976298040005,0.018077085770568324,2.5010350999072575,0.0,0.0,-0.5863658873768572,-0.5863658873768572,-0.5863658873768572,0.43977441553264296,0.43977441553264296,0.43977441553264296,0.43977441553264296
2013-02-28,-0.023489674453799222,-0.023489674453799222,-0.005018977206025732,1.4807867460802406,0.0,0.0,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0,0.5863658873768571
2013-03-31,-0.002927621794911541,-0.002927621794911541,0.010487448866247195,2.341779875457067,0.0,0.0,0.5863658873768571,0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.0,-0.5863658873768571
2013-04-30,-0.0348481997628661,-0.0348481997628661,0.02151764148337909,2.354329857548849,0.0,0.0,-0.586365887376857,0.7818211831691426,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283,-0.586365887376857
2013-05-31,-0.012215385292267577,-0.012215385292267577,-0.016093652656552826,1.1944395160902341,0.0,0.0,-0.5863658873768571,0.5863658873768571,0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.0,-0.5863658873768571
2013-06-30,-0.0008532371444244526,-0.0008532371444244526,-0.015392523383560675,2.317069535247146,0.0,0.0,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283
2013-07-31,0.028314262664475186,0.028314262664475186,0.03392231934868084,1.384055790198791,0.0,0.0,0.7818211831691426,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283
2013-08-31,0.0017668079715921008,0.0017668079715921008,-0.013030174086485324,1.3861381189855244,0.0,0.0,0.7818211831691426,0.7818211831691426,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
2013-09-30,0.013668609163010326,0.013668609163010326,0.035822545331181566,0.4896594889792976,0.0,0.0,0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.0,0.5863658873768571
2013-10-31,0.0008393617892167616,0.0008393617892167616,0.025439243174733672,0.5135739609107866,0.0,0.0,0.7818211831691426,0.7818211831691426,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
2013-11-30,0.02274264496295781,0.02274264496295781,0.004631593082167207,0.01707715734709516,0.0,0.0,0.7818211831691426,0.7818211831691426,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
2013-12-31,0.02215641171646289,0.02215641171646289,0.00751154421363931,0.016367251473835193,0.0,0.0,0.7818211831691426,0.7818211831691426,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
2014-01-31,0.022563882463313745,0.022563882463313745,-0.014356024389216682,1.3775359219690604,0.0,0.0,-0.586365887376857,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283
2014-02-28,0.011971205550928048,0.011971205550928048,0.03390163083371789,1.3992240993218212,0.0,0.0,0.7818211831691426,0.7818211831691426,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
2014-03-31,-0.01794896562602683,-0.01794896562602683,0.0007858374219544828,1.3864914423974926,0.0,0.0,-0.586365887376857,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283
2014-04-30,0.00916418155115751,0.00916418155115751,0.010868129071726518,1.6770517284624986,0.0,0.0,0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.0,0.5863658873768571
2014-05-31,-0.006060867745515045,-0.006060867745515045,0.012976794400821223,1.6691134289607599,0.0,0.0,0.7818211831691426,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283
2014-06-30,-0.004884687754164472,-0.004884687754164472,0.013690897516008604,1.3798487924345753,0.0,0.0,-0.586365887376857,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283
2014-07-31,0.016332984807167546,0.016332984807167546,-0.012858353904379949,1.3806252757072324,0.0,0.0,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283
2014-08-31,-0.0003523118674531563,-0.0003523118674531563,0.014517761875532331,1.9175635025609632,0.0,0.0,-0.5863658873768572,-0.5863658873768572,1.0554585972783428,-0.5863658873768572,0.23454635495074286,0.23454635495074286,0.23454635495074286
2014-09-30,0.06504084241900081,0.06504084241900081,-0.029458610320967638,1.9264993108306938,0.0,0.0,-0.586365887376857,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283
2014-10-31,-0.0007654176203621822,-0.0007654176203621822,0.0026949748156064324,1.7399399228204564,0.0,0.0,-0.5863658873768572,-0.5863658873768572,-0.5863658873768572,0.43977441553264296,0.43977441553264296,0.43977441553264296,0.43977441553264296
2014-11-30,0.025758204281206683,0.025758204281206683,0.009042282629081466,1.4677094328672189,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2014-12-31,0.03606434435371234,0.03606434435371234,-0.011731933931571126,1.1837037664385996,0.0,0.0,-0.586365887376857,0.7818211831691426,-0.586365887376857,0.7818211831691426,-0.586365887376857,0.09772764789614283,0.09772764789614283
2015-01-31,0.09753504857247063,0.09753504857247063,-0.01132763900826017,1.189549603659736,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2015-02-28,0.003507635640947847,0.003507635640947847,0.028288654132561986,1.7082101721294516,0.0,0.0,-0.5863658873768572,0.7818211831691428,-0.5863658873768572,-0.5863658873768572,0.09772764789614286,0.09772764789614286,0.7818211831691428
2015-03-31,0.05347588847501393,0.05347588847501393,-0.013265340774319623,1.6556506970935836,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2015-04-30,-0.04809928490156311,-0.04809928490156311,0.018477208770227183,1.1769932389841746,0.0,0.0,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283
2015-05-31,0.0442935995271148,0.0442935995271148,-0.007268971408264657,0.027474692411214086,0.0,0.0,-0.586365887376857,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283
2015-06-30,0.022054216958748065,0.022054216958748065,-0.014563149101220807,2.8366081159161447,0.0,0.0,-0.5863658873768571,0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.0,0.5863658873768571
2015-07-31,0.04031518665623805,0.04031518665623805,0.012662186107573747,2.3454121472794176,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2015-08-31,-0.027997078648139207,-0.027997078648139207,-0.036578403964898865,2.342458594907264,0.0,0.0,-0.5863658873768571,0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.0,0.5863658873768571
2015-09-30,0.0012278444744501125,0.0012278444744501125,-0.017389772919762514,2.3461309533179318,0.0,0.0,-0.5863658873768572,-0.5863658873768572,-0.5863658873768572,0.09772764789614286,0.7818211831691428,0.09772764789614286,0.7818211831691428
2015-10-31,-0.0077136571627955605,-0.0077136571627955605,0.04421588814634103,1.672849258382854,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2015-11-30,0.02951645184564877,0.02951645184564877,-0.01133028081744547,0.017163520015754885,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2015-12-31,-0.0343505227168513,-0.0343505227168513,-0.006140826386529352,1.1753357273253107,0.0,0.0,-0.586365887376857,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283
2016-01-31,-0.029658003946593493,-0.029658003946593493,-0.02839733338974293,1.1699263109127236,0.0,0.0,-0.5863658873768571,0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2016-02-29,0.0027290436263839772,0.0027290436263839772,0.009180555579225258,0.5197147646471715,0.0,0.0,-0.586365887376857,0.7818211831691426,0.7818211831691426,-0.586365887376857,0.09772764789614283,0.09772764789614283,-0.586365887376857
2016-03-31,-0.09150189322807353,-0.09150189322807353,0.049592742907238474,1.6805489128490678,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2016-04-30,0.0035923955942637796,0.0035923955942637796,0.014708901082076453,0.5285354674978451,0.0,0.0,-0.586365887376857,0.7818211831691426,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283,-0.586365887376857
2016-05-31,-0.047902104531425155,-0.047902104531425155,-0.0029884054616847733,3.4168245989644426,0.0,0.0,0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0
2016-06-30,-0.0040251650605265445,-0.0040251650605265445,0.010097108757903817,2.3354030085165656,0.0,0.0,0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.0
2016-07-31,-0.02036588364806625,-0.02036588364806625,0.025843908428442974,2.3726614719787564,0.0,0.0,-0.586365887376857,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283
2016-08-31,-0.0070242569680206085,-0.0070242569680206085,-0.003043899843917175,2.3541176762503753,0.0,0.0,0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571,-0.5863658873768571
2016-09-30,0.022728362219090064,0.022728362219090064,0.0061005113075989215,1.7580149008511627,0.0,0.0,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.0,-0.5863658873768571
2016-10-31,0.06196183974321586,0.06196183974321586,-0.025700331619002204,1.181982119075243,0.0,0.0,-0.586365887376857,-0.586365887376857,0.7818211831691426,0.7818211831691426,0.09772764789614283,0.09772764789614283,-0.586365887376857
2016-11-30,-0.033342034965282395,-0.033342034965282395,-0.011538708846773882,1.6678766448549052,0.0,0.0,0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2016-12-31,-0.015112511830538139,-0.015112511830538139,0.011340675884709661,2.2324575738520647,0.0,0.0,-0.5863658873768572,0.7818211831691428,0.7818211831691428,0.09772764789614286,0.09772764789614286,-0.5863658873768572,-0.5863658873768572
2017-01-31,0.039076118483744905,0.039076118483744905,0.01854035921840924,0.7014646065876763,0.0,0.0,-0.5863658873768571,0.7818211831691427,0.7818211831691427,0.09772764789614284,-0.5863658873768571,-0.5863658873768571,0.09772764789614284
2017-02-28,-0.001761555682806348,-0.001761555682806348,0.018361285280297457,2.7576473211324024,0.0,0.0,0.7818211831691427,-0.5863658873768571,-0.5863658873768571,0.09772764789614284,0.7818211831691427,-0.5863658873768571,0.09772764789614284
2017-03-31,0.0006381059106619243,0.0006381059106619243,0.007467651996981406,1.6798493105230505,0.0,0.0,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571,-0.5863658873768571,0.5863658873768571
2017-04-30,0.003262049024096886,0.003262049024096886,0.014385420885825395,1.0821393778760047,0.0,0.0,0.7818211831691427,-0.5863658873768571,0.7818211831691427,-0.5863658873768571,0.09772764789614284,-0.5863658873768571,0.09772764789614284
2017-05-31,-0.02207560790643565,-0.02207560790643565,0.020150785839515795,3.5210160564265642,0.0,0.0,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0
2017-06-30,-0.03253780591456181,-0.03253780591456181,0.002022089092722723,1.678564321665022,0.0,0.0,-0.5863658873768571,0.7818211831691427,-0.5863658873768571,0.09772764789614284,0.7818211831691427,-0.5863658873768571,0.09772764789614284
2017-07-31,-0.0027923471199073203,-0.0027923471199073203,0.022005885679033055,1.6668967892255735,0.0,0.0,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.0
2017-08-31,-0.00718819636676404,-0.00718819636676404,0.00584148243217264,2.346628969046424,0.0,0.0,0.7818211831691426,-0.586365887376857,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
2017-09-30,-0.003754626278082275,-0.003754626278082275,0.00906143931035297,0.025172858799461288,0.0,0.0,0.7818211831691426,-0.586365887376857,0.7818211831691426,-0.586365887376857,-0.586365887376857,0.09772764789614283,0.09772764789614283
