Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_AU,w_CH,w_EM,w_EU,w_JP,w_UK,w_US
2014-03-31,-0.00790908308871001,-0.00790908308871001,0.002204508967721175,0.24538448272248875,0.0,0.0,-0.23468155364368395,0.0,0.444891244512044,-0.45012524284031447,-0.6671836383720743,0.6735923307603343,0.22559777649498444
2014-04-30,-0.004635358911861259,-0.004635358911861259,0.010789269863882511,0.27897810822859304,0.0,0.0,0.0,-0.2331087641942032,0.46152875962212986,-0.46744431043870033,-0.7028051933328597,0.7051387414490009,0.23205540798277113
2014-05-31,0.0002221644777947434,0.0002221644777947434,0.020720344334937302,0.4743476567107284,0.0,0.0,-0.2341311741925786,-0.4582096441446846,0.46724123855696226,0.0,-0.702188465797159,0.6944516131536873,0.23305859690156747
2014-06-30,0.007870199759591927,0.007870199759591927,0.018288139895402455,0.4750916764161401,0.0,0.0,-0.2366832654764574,-0.7058284466747604,0.4703566007461164,0.23410081061122814,-0.4682247214623229,0.7141492220157881,0.0
2014-07-31,0.01564870338604041,0.01564870338604041,-0.015615716084129705,0.016010066866004966,0.0,0.0,-0.23020781795205736,-0.6822170723795911,0.46906845937683783,0.22794063926010602,-0.45944613648458954,0.6905106315653344,0.0
2014-08-31,-0.018034504603268282,-0.018034504603268282,0.022555589966118283,1.466708607932338,0.0,0.0,-0.5073355386730463,-0.2492937341103314,0.2538421923022989,0.0,0.49745919186101994,0.7430921432221442,-0.7557987592053537
2014-09-30,-0.008585287771060716,-0.008585287771060716,-0.02661915559213912,0.2644555265852987,0.0,0.0,-0.2354758021404501,-0.4823456513071095,0.2502420087515441,0.0,0.47628261785967724,0.7353809873403688,-0.7526694482750913
2014-10-31,-0.016912645375230045,-0.016912645375230045,0.006777703785632694,0.5193204336007735,0.0,0.0,-0.2521602834446314,0.0,0.2529584345062825,-0.4959620573407909,0.4881400737086288,0.7405035618515049,-0.750392374656224
2014-11-30,-0.02854932127926241,-0.02854932127926241,0.02068095579833762,1.325169589054445,0.0,0.0,0.5132969921098272,-0.7919472224626318,0.264110429232509,-0.5266256716838048,0.0,0.7775232015246365,-0.2649070499997984
2014-12-31,0.019767119250208354,0.019767119250208354,-0.01564344976201837,0.5320919287874286,0.0,0.0,0.2500288069406211,-0.7560910705520866,0.0,-0.5043406517516149,0.5142472113115932,0.7755129764962343,-0.25959015319453876
2015-01-31,-0.0527681104335969,-0.0527681104335969,-0.017815065535336294,0.5068167448499168,0.0,0.0,0.24625257345222326,-0.5588781237942513,0.0,-0.24142318192414244,0.5268654281161314,0.750705651386002,-0.7762904576695597
2015-02-28,0.017399270664131168,0.017399270664131168,0.05915638243749055,1.7314380078792095,0.0,0.0,0.7455042944476568,-0.7126755816115695,0.4945801292426058,0.0,0.24223247958136526,-0.5056518017572948,-0.24659024923863226
2015-03-31,0.020409153177791423,0.020409153177791423,-0.014848645215165712,0.3314059785206106,0.0,0.0,0.7675537829058151,-0.7701242819703228,0.26662684446985163,0.0,0.5216844087170097,-0.5032429775010488,-0.2620886234435134
2015-04-30,-0.025553993152540432,-0.025553993152540432,0.023956317492407342,0.5358330964155461,0.0,0.0,0.8148059133804543,-0.5433479777505648,0.26188488053522163,-0.2727582365800378,0.5248400525093072,-0.8109786252469209,0.0
2015-05-31,-0.0042139997861519885,-0.0042139997861519885,0.004374360224432383,1.0796647258859937,0.0,0.0,0.7750940495313908,0.5285017441967936,0.2675925123465283,-0.5218861298643256,-0.2563741401236504,-0.7971420358728887,0.0
2015-06-30,-0.02113807653966515,-0.02113807653966515,-0.0228228248889496,0.41728007804217804,0.0,0.0,0.8755310303723699,0.5803825101144954,0.2894595623880222,-0.5863123785468067,0.0,-0.8911652602200264,-0.2890335406477194
