Date,AU,GB,CH,JP,EU,US
1981-11-01,0.01792479999999999,,,,,
1981-12-01,0.01792479999999999,,,,,
1982-01-01,0.013425400000000004,,,,,
1982-02-01,0.013425400000000004,,,,,
1982-03-01,0.013425400000000004,,,,,
1982-04-01,0.025185100000000016,,,,,
1982-05-01,0.025185100000000016,,,,,
1982-06-01,0.025185100000000016,,,,,
1982-07-01,0.03391219999999999,,,,,-0.0077466250000000035
1982-08-01,0.03391219999999999,,,,,-0.0077466250000000035
1982-09-01,0.03391219999999999,,,,,-0.0077466250000000035
1982-10-01,0.002288300000000007,,,,,-0.0068971250000000005
1982-11-01,0.002288300000000007,,,,,-0.0068971250000000005
1982-12-01,0.002288300000000007,,,,,-0.0068971250000000005
1983-01-01,0.005722700000000011,,,,,-0.004310375000000002
1983-02-01,0.005722700000000011,,,,,-0.004310375000000002
1983-03-01,0.005722700000000011,,,,,-0.004310375000000002
1983-04-01,0.0019561999999999913,,,,,0.006526125000000002
1983-05-01,0.0019561999999999913,,,,,0.006526125000000002
1983-06-01,0.0019561999999999913,,,,,0.006526125000000002
1983-07-01,-0.032113,,,,,0.002410249999999999
1983-08-01,-0.032113,,,,,0.002410249999999999
1983-09-01,-0.032113,,,,,0.002410249999999999
1983-10-01,-0.02627349999999999,,,,,0.009767250000000002
1983-11-01,-0.02627349999999999,,,,,0.009767250000000002
1983-12-01,-0.02627349999999999,,,,,0.009767250000000002
1984-01-01,-0.05532730000000001,,,,,0.004777624999999997
1984-02-01,-0.05532730000000001,,,,,0.004777624999999997
1984-03-01,-0.05532730000000001,,,,,0.004777624999999997
1984-04-01,-0.07111100000000001,,,,,-0.0031421250000000026
1984-05-01,-0.07111100000000001,,,,,-0.0031421250000000026
1984-06-01,-0.07111100000000001,,,,,-0.0031421250000000026
1984-07-01,-0.05550819999999999,,,,,-0.006371374999999999
1984-08-01,-0.05550819999999999,,,,,-0.006371374999999999
1984-09-01,-0.05550819999999999,,,,,-0.006371374999999999
1984-10-01,-0.0616516,,,,,-0.011479250000000003
1984-11-01,-0.0616516,,,,,-0.011479250000000003
1984-12-01,-0.0616516,,,,,-0.011479250000000003
1985-01-01,-0.014231999999999995,,,,,-0.005444999999999995
1985-02-01,-0.014231999999999995,,,,,-0.005444999999999995
1985-03-01,-0.014231999999999995,,,,,-0.005444999999999995
1985-04-01,0.02593410000000001,,,,,-0.005476874999999996
1985-05-01,0.02593410000000001,,,,,-0.005476874999999996
1985-06-01,0.02593410000000001,,,,,-0.005476874999999996
1985-07-01,0.039364199999999995,,,,,-0.007274874999999998
1985-08-01,0.039364199999999995,,,,,-0.007274874999999998
1985-09-01,0.039364199999999995,,,,,-0.007274874999999998
1985-10-01,0.0582303,,,,,-0.004325499999999998
1985-11-01,0.0582303,,,,,-0.004325499999999998
1985-12-01,0.0582303,,,,,-0.004325499999999998
1986-01-01,0.048271499999999995,,,,,-0.005738375
1986-02-01,0.048271499999999995,,,,,-0.005738375
1986-03-01,0.048271499999999995,,,,,-0.005738375
1986-04-01,0.019117499999999996,,,,,-0.009370250000000002
1986-05-01,0.019117499999999996,,,,,-0.009370250000000002
1986-06-01,0.019117499999999996,,,,,-0.009370250000000002
1986-07-01,0.012280600000000003,,,,,-0.0037922500000000005
1986-08-01,0.012280600000000003,,,,,-0.0037922500000000005
1986-09-01,0.012280600000000003,,,,,-0.0037922500000000005
1986-10-01,0.013408400000000001,,,,,-0.002347000000000002
1986-11-01,0.013408400000000001,,,,,-0.002347000000000002
1986-12-01,0.013408400000000001,,,,,-0.002347000000000002
1987-01-01,0.0018543999999999922,,,,,0.000338999999999999
1987-02-01,0.0018543999999999922,,,,,0.000338999999999999
1987-03-01,0.0018543999999999922,,,,,0.000338999999999999
1987-04-01,0.0075849999999999945,,,,,0.006821999999999998
1987-05-01,0.0075849999999999945,,,,,0.006821999999999998
1987-06-01,0.0075849999999999945,,,,,0.006821999999999998
1987-07-01,-0.004828199999999991,,,,,0.005113249999999998
1987-08-01,-0.004828199999999991,,,,,0.005113249999999998
1987-09-01,-0.004828199999999991,,,,,0.005113249999999998
1987-10-01,-0.024224400000000007,,,,,0.0018622499999999993
1987-11-01,-0.024224400000000007,,,,,0.0018622499999999993
1987-12-01,-0.024224400000000007,,,,,0.0018622499999999993
1988-01-01,-0.025770299999999996,,,,,-0.00543225
1988-02-01,-0.025770299999999996,,,,,-0.00543225
1988-03-01,-0.025770299999999996,,,,,-0.00543225
1988-04-01,-0.020897399999999997,,,,,0.0009561250000000021
1988-05-01,-0.020897399999999997,,,,,0.0009561250000000021
1988-06-01,-0.020897399999999997,,,,,0.0009561250000000021
1988-07-01,-0.010683600000000001,,,,,0.003409750000000003
1988-08-01,-0.010683600000000001,,,,,0.003409750000000003
1988-09-01,-0.010683600000000001,,,,,0.003409750000000003
1988-10-01,0.003558500000000006,,,,,0.0066879999999999995
1988-11-01,0.003558500000000006,,,,,0.0066879999999999995
1988-12-01,0.003558500000000006,,,,,0.0066879999999999995
1989-01-01,-0.0002506999999999926,,,,,0.008692500000000002
1989-02-01,-0.0002506999999999926,,,,,0.008692500000000002
1989-03-01,-0.0002506999999999926,,,,,0.008692500000000002
1989-04-01,0.003311400000000006,,,,,-0.0018096249999999987
1989-05-01,0.003311400000000006,,,,,-0.0018096249999999987
1989-06-01,0.003311400000000006,,,,,-0.0018096249999999987
1989-07-01,0.007031599999999985,,,,,-0.008380875000000001
1989-08-01,0.007031599999999985,,,,,-0.008380875000000001
1989-09-01,0.007031599999999985,,,,,-0.008380875000000001
1989-10-01,0.0024944999999999967,,,,,-0.009809249999999999
1989-11-01,0.0024944999999999967,,,,,-0.009809249999999999
1989-12-01,0.0024944999999999967,,,,,-0.009809249999999999
1990-01-01,0.018858699999999992,,,,,-0.0035947500000000025
1990-02-01,0.018858699999999992,,,,,-0.0035947500000000025
1990-03-01,0.018858699999999992,,,,,-0.0035947500000000025
1990-04-01,0.0023079999999999906,,,,,-0.0022715000000000044
1990-05-01,0.0023079999999999906,,,,,-0.0022715000000000044
1990-06-01,0.0023079999999999906,,,,,-0.0022715000000000044
1990-07-01,-0.01879559999999999,,,,,-0.0015236249999999998
1990-08-01,-0.01879559999999999,,,,,-0.0015236249999999998
1990-09-01,-0.01879559999999999,,,,,-0.0015236249999999998
1990-10-01,-0.009284299999999995,,,,,-0.0035337500000000004
1990-11-01,-0.009284299999999995,,,,,-0.0035337500000000004
1990-12-01,-0.009284299999999995,,,,,-0.0035337500000000004
1991-01-01,-0.03899779999999999,,,,,-0.01070975
1991-02-01,-0.03899779999999999,,,,,-0.01070975
1991-03-01,-0.03899779999999999,,,,,-0.01070975
1991-04-01,-0.0440836,,,,,-0.004555874999999997
1991-05-01,-0.0440836,,,,,-0.004555874999999997
1991-06-01,-0.0440836,,,,,-0.004555874999999997
1991-07-01,-0.029581200000000002,,,,,0.0032556250000000016
1991-08-01,-0.029581200000000002,,,,,0.0032556250000000016
1991-09-01,-0.029581200000000002,,,,,0.0032556250000000016
1991-10-01,-0.0535863,,,,,0.004075875000000003
1991-11-01,-0.0535863,,,,,0.004075875000000003
1991-12-01,-0.0535863,,,,,0.004075875000000003
1992-01-01,-0.031064900000000003,,,,,0.005979749999999997
1992-02-01,-0.031064900000000003,,,,,0.005979749999999997
1992-03-01,-0.031064900000000003,,,,,0.005979749999999997
1992-04-01,-0.0214105,,,,,0.005320000000000002
1992-05-01,-0.0214105,,,,,0.005320000000000002
1992-06-01,-0.0214105,,,,,0.005320000000000002
1992-07-01,-0.022872700000000003,,,,,-0.0034941250000000007
1992-08-01,-0.022872700000000003,,,,,-0.0034941250000000007
1992-09-01,-0.022872700000000003,,,,,-0.0034941250000000007
1992-10-01,-0.011915499999999999,,,,,-0.0008723750000000016
