Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_AU,w_CH,w_JP,w_UK,w_EM,w_EU
2001-10-31,0.030209116516078268,0.030209116516078268,0.013630637349292485,0.0,0.0,0.0022,-0.3063619919487103,0.5421988089979257,0.30579548882452395,-0.508990164645204,0.10197502753787781,0.0,-0.10440805225033492
2001-11-30,0.02478349337168915,0.02478349337168915,0.022979445001815035,0.24341059653626995,0.0,0.0017000000000000001,-0.10515084947878336,0.5212008118365843,0.29898040595988634,-0.482308685207359,0.09880902788612878,0.0,-0.30674721762476787
2001-12-31,0.036260096892200507,0.036260096892200507,-0.008954777577066197,0.027658258922201404,0.0,0.0015,-0.09996581658024443,0.4961897289452025,0.29878360073798094,-0.454844959600423,0.10132300719078335,0.0,-0.3052254638010989
2002-01-31,0.055938544090688005,0.055938544090688005,-0.02468739554286603,0.42332132882744355,0.0,0.0014000000000000002,0.2832054406235773,0.4822955833710907,-0.0907085862692484,-0.44181532646370625,0.09172528237192833,0.0,-0.2687638495429537
2002-02-28,-0.0308726441157772,-0.0308726441157772,-0.0020207261760197825,0.027969272045343982,0.0,0.0013,0.2692086485424135,0.45981288298457107,-0.09423845069078492,-0.4825184809410372,0.09129726497161371,0.0,-0.27443450898255334
2002-03-31,-0.014470725466856656,-0.014470725466856656,0.02205047615427369,0.030087293628742226,0.0,0.0013,0.27820250176600475,0.4630034671234159,-0.09503190240916881,-0.4757961908716552,0.09307407773652972,0.0,-0.27792267881198307
2002-04-30,-0.044916183279166355,-0.044916183279166355,-0.001331088822003279,0.03174384280594172,0.0,0.0015,0.2530132529507104,0.4427905563849928,-0.09239618763904427,-0.47168587483817265,0.09011869283226936,0.0,-0.2667566229699221
2002-05-31,-0.0015964570387450839,-0.0015964570387450839,0.01487175660052431,0.21013296162384978,0.0,0.0014000000000000002,0.25658229574302727,0.45597283175626613,0.08926337442837197,-0.46199655180383814,-0.084727361155779,0.0,-0.25669104600679327
2002-06-30,-0.004566040100180302,-0.004566040100180302,-0.007288949609461026,0.37122704174903587,0.0,0.0013,-0.0857242052202299,0.43764496143915926,0.2658847153182026,-0.43960954818156944,0.08885925710309196,0.0,-0.2716212205588348
2002-07-31,0.0035186341083083203,0.0035186341083083203,-0.03563502705165478,0.04410891122825951,0.0,0.0015,-0.0858079440338521,0.43257941991706783,0.24514284968790667,-0.43998099742176955,0.08668699404553588,0.0,-0.23510168808658038
2002-08-31,0.009608519021824212,0.009608519021824212,0.010433158987546376,0.41421664321142265,0.0,0.0014000000000000002,-0.5042611906179698,0.5120642867981033,0.300220171384186,-0.29595723934964974,0.09958533372355619,0.0,-0.10204284291640171
2002-09-30,0.07453648488195144,0.07453648488195144,-0.04407630862954959,0.6051236461051311,0.0,0.0014000000000000002,-0.2677785439017009,0.47166484060730773,0.27561139347718877,0.09557438826021161,-0.08852562996749523,0.0,-0.4120099635935605
2002-10-31,-0.059515720875793036,-0.059515720875793036,0.029076025631141977,0.03726824244097573,0.0,0.0014000000000000002,-0.29125363397963266,0.4695981169599545,0.2795054038095355,0.08358151495175094,-0.0967850501493265,0.0,-0.5041620724680748
2002-11-30,-0.022893879577904667,-0.022893879577904667,0.02470264732376548,0.2906229724981003,0.0,0.0012,-0.2580413187560701,0.4118411059930276,0.0838675949575883,0.25150235828191864,-0.08378369613830403,0.0,-0.4282799239160651
2002-12-31,0.013551308213084846,0.013551308213084846,0.005356192545459937,0.5145275050019062,0.0,0.0011,-0.07535796719851348,0.3926846851968439,0.23346978181334696,-0.2342521163559873,0.07809753282317315,0.0,-0.3810906080657783
2003-01-31,0.020814107349649075,0.020814107349649075,-0.0052626591732434225,0.2197549902551406,0.0,0.001,-0.2490513902698266,0.4383038200891668,0.24686407050122536,-0.0825578166222098,0.07876469636661886,0.0,-0.41150927271532556
2003-02-28,0.01917947831390291,0.01917947831390291,0.0009199299894242507,0.34755258471400496,0.0,0.0009,-0.2504922721981857,0.4175263289018345,0.08047302674030055,0.25840063599431384,-0.08351413094101955,0.0,-0.40321411018334075
2003-03-31,0.006442265873344681,0.006442265873344681,0.0007118765660765192,0.1681898819432866,0.0,0.001,-0.42580810416152665,0.43512696355666186,0.08324745987545538,0.24405392603876688,-0.08420591335046314,0.0,-0.24597206608554967
2003-04-30,-0.06266704047003935,-0.06266704047003935,0.04390266004896226,0.19050059800788016,0.0,0.001,-0.2832893423444566,0.4646552677844281,0.09867623769120543,0.26219787819597773,-0.09586765773036252,0.0,-0.5090394240668316
2003-05-31,-0.008507006587543997,-0.008507006587543997,0.04952453470403406,0.12745000807645673,0.0,0.0009,-0.2556793925833516,0.42447569956244924,0.08663273917379606,0.25691289710739923,-0.0862779049037216,0.0,-0.43457104494411536
2003-06-30,-0.010628005743350911,-0.010628005743350911,-0.0014577828712760699,0.5298500548855646,0.0,0.001,0.24531125163667286,0.417226258485274,0.08051802225534493,-0.26184157529163904,-0.0804943016615915,0.0,-0.41134766116741217
2003-07-31,-0.018171163215718853,-0.018171163215718853,-0.007534471300557399,0.32528110341675015,0.0,0.0007000000000000001,0.2458465596342874,0.4019412922557671,-0.08409853587719425,-0.4174616894667184,0.08075259792492431,0.0,-0.245151387686785
2003-08-31,-0.024933211845134837,-0.024933211845134837,0.006985041585706675,0.018391064466524033,0.0,0.0007000000000000001,0.24422848107053863,0.4104632096907388,-0.07903372872708328,-0.4409738925287625,0.07906380718532699,0.0,-0.23868108853589345
